,Data,Gerdau preferenciais,Gerdau Metalúrgica preferenciais,Vale,Usiminas,CSN,ArcelorMittal Brasil
0,2016-01-04,3.3180103302001953,2.2900407314300537,8.44851016998291,1.2406511306762695,2.951848030090332,22.68397331237793
1,2016-01-05,3.1645348072052,2.1937637329101562,8.335330963134766,1.1386798620224,2.8065502643585205,22.68397331237793
2,2016-01-06,2.908740520477295,1.9943311214447021,7.7228312492370605,1.0367083549499512,2.5847790241241455,22.68397331237793
3,2016-01-07,2.777189254760742,1.9324370622634888,7.263455867767334,0.9772250056266785,2.5236008167266846,22.68397331237793
4,2016-01-08,2.8721981048583984,1.9461908340454102,7.017123222351074,1.0027178525924683,2.615368127822876,22.68397331237793
5,2016-01-11,2.7625725269317627,1.9530681371688843,6.817394733428955,1.019713282585144,2.577131748199463,22.68397331237793
6,2016-01-12,2.682180643081665,1.9255603551864624,6.2648138999938965,0.9772250056266785,2.5083060264587402,22.68397331237793
7,2016-01-13,2.5067789554595947,1.8430362939834595,5.991851806640625,0.8752537965774536,2.4471282958984375,22.68397331237793
8,2016-01-14,2.579862594604492,1.8430362939834595,6.424596309661865,0.8837515115737915,2.5236008167266846,22.68397331237793
9,2016-01-15,2.5213963985443115,1.7536354064941406,6.238183498382568,0.8157705664634705,2.4241864681243896,22.68397331237793
10,2016-01-18,2.572554588317871,1.774266004562378,5.918618679046631,0.8667562007904053,2.4471282958984375,22.68397331237793
11,2016-01-19,2.5140867233276367,1.815528392791748,6.111688613891602,0.8582586646080017,2.5083060264587402,22.68397331237793
12,2016-01-20,2.484853744506836,1.7054961919784546,6.1316609382629395,0.8667562007904053,2.4624223709106445,22.68397331237793
13,2016-01-21,2.4190781116485596,1.746758222579956,6.085058212280273,0.8327658772468567,2.5388951301574707,22.68397331237793
14,2016-01-22,2.4263863563537598,1.7330039739608765,6.011822700500488,0.8497610092163086,2.6383097171783447,20.31443977355957
15,2016-01-26,2.397152900695801,1.7192504405975342,5.958562850952148,0.8242681622505188,2.615368127822876,20.31443977355957
16,2016-01-27,2.455620050430298,1.746758222579956,6.2648138999938965,0.7647849917411804,2.6612513065338135,20.31443977355957
17,2016-01-28,2.492161989212036,1.7330039739608765,6.211552143096924,0.7307944297790527,2.6383097171783447,20.31443977355957
18,2016-01-29,2.631021499633789,1.788020133972168,6.471199989318848,0.7222968339920044,2.714782953262329,20.31443977355957
19,2016-02-01,2.777189254760742,1.9255603551864624,6.324732303619385,0.8157705664634705,2.8677282333374023,20.31443977355957
20,2016-02-02,2.740647315979004,1.959945559501648,5.7255473136901855,0.7987754344940186,2.8830230236053467,20.31443977355957
21,2016-02-03,2.718722343444824,1.9874531030654907,5.998509883880615,0.8157705664634705,2.8983170986175537,20.31443977355957
22,2016-02-04,3.0037498474121094,2.2006404399871826,6.88397216796875,0.8667562007904053,3.1812663078308105,20.31443977355957
23,2016-02-05,3.054908275604248,2.2556564807891846,6.810737609863281,0.8582586646080017,3.3495068550109863,20.31443977355957
24,2016-02-10,3.076833724975586,2.262532949447632,6.790765285491943,0.8242681622505188,3.326564073562622,20.31443977355957
25,2016-02-11,2.718722343444824,1.9530681371688843,6.571063995361328,0.7222968339920044,2.9671428203582764,20.31443977355957
26,2016-02-12,2.740647315979004,2.0080838203430176,6.824052333831787,0.7222968339920044,3.074204683303833,20.31443977355957
27,2016-02-15,2.769881248474121,2.028714656829834,6.9971513748168945,0.7647849917411804,3.135382652282715,20.31443977355957
28,2016-02-16,2.996441602706909,2.118116617202759,7.516444206237793,0.8327658772468567,3.387742757797241,20.31443977355957
29,2016-02-17,3.084141731262207,2.2006404399871826,7.929215431213379,0.8497610092163086,3.4795103073120117,20.31443977355957
30,2016-02-18,2.9891324043273926,2.097485303878784,7.662912368774414,0.7392920255661011,3.5100996494293213,20.31443977355957
31,2016-02-19,2.9891324043273926,2.1593782901763916,7.875955581665039,0.747789740562439,3.5406880378723145,20.31443977355957
32,2016-02-22,3.018366575241089,2.152501106262207,8.748103141784668,0.773282527923584,3.9154043197631836,20.31443977355957
33,2016-02-23,2.8429651260375977,2.0562233924865723,8.242124557495117,0.7902777791023254,3.991877555847168,20.31443977355957
34,2016-02-24,2.7552640438079834,2.028714656829834,7.796064376831055,0.773282527923584,3.9995248317718506,20.31443977355957
35,2016-02-25,2.623713254928589,1.8911750316619873,7.336690425872803,0.7817801237106323,3.991877555847168,20.31443977355957
36,2016-02-26,2.5506293773651123,1.8567901849746704,7.3233747482299805,0.7562873363494873,3.8236372470855713,20.31443977355957
37,2016-02-29,2.579862594604492,1.8980523347854614,7.862639427185059,0.7647849917411804,3.9765827655792236,20.31443977355957
38,2016-03-01,2.631021499633789,1.8980523347854614,8.528402328491211,0.773282527923584,4.129528999328613,20.31443977355957
