,Data,GGBR4.SA,GGBR3.SA,VALE3.SA,USIM5.SA,CSNA3.SA
4409,2017-09-12,9.663725852966309,7.739439487457275,20.518213272094727,3.9938762187957764,7.697349548339844
4410,2017-09-13,9.52906608581543,7.867424964904785,20.497453689575195,3.968383550643921,7.417446136474609
4411,2017-09-14,9.45777702331543,7.950240612030029,20.01996421813965,4.027866840362549,7.044241905212402
4412,2017-09-15,9.632040977478027,7.980356693267822,20.013044357299805,4.1128435134887695,6.647712230682373
4413,2017-09-18,9.71125316619873,8.198686599731445,19.992284774780273,4.121340751647949,6.554410457611084
4414,2017-09-19,9.426094055175781,8.18362808227539,20.559734344482422,4.1808247566223145,6.344482421875
4415,2017-09-20,9.370647430419922,8.243855476379395,20.788097381591797,4.248805522918701,6.344482421875
4416,2017-09-21,9.148856163024902,8.130928993225098,20.691219329833984,4.30828857421875,6.204531192779541
4417,2017-09-22,8.95875072479248,8.09328556060791,20.192964553833008,4.2657999992370605,6.531085014343262
4418,2017-09-25,8.689434051513672,8.176100730895996,20.428251266479492,4.248805522918701,6.251181602478027
4419,2017-09-26,8.800328254699707,8.055644035339355,20.566654205322266,4.248805522918701,6.430008888244629
4420,2017-09-27,8.839932441711426,8.213744163513184,20.691219329833984,4.189321994781494,6.103455066680908
4421,2017-09-28,8.602301597595215,8.017997741699219,20.691219329833984,4.248805522918701,5.971277713775635
4422,2017-09-29,8.744878768920898,7.980356693267822,19.8746395111084,4.1808247566223145,6.119004726409912
4423,2017-10-02,8.71319580078125,8.243855476379395,19.722396850585938,4.206316947937012,5.761349678039551
4424,2017-10-03,9.03003978729248,8.35678768157959,20.158367156982422,4.291293621063232,5.761349678039551
4425,2017-10-04,9.006275177001953,7.927656173706055,21.18254852294922,4.333780765533447,5.7146992683410645
4426,2017-10-05,8.776564598083496,7.912598133087158,20.525131225585938,4.2233123779296875,6.002377986907959
4427,2017-10-06,8.523089408874512,7.972826957702637,20.552812576293945,4.2657999992370605,6.002377986907959
4428,2017-10-09,8.47556209564209,8.002943992614746,20.99570083618164,4.367771148681641,5.940176963806152
4429,2017-10-10,8.832010269165039,7.912598133087158,21.6600341796875,4.3932647705078125,6.165654182434082
4430,2017-10-11,8.729037284851074,8.130928993225098,21.49395179748535,4.486738204956055,6.2589569091796875
4431,2017-10-12,8.729037284851074,8.130928993225098,21.528553009033203,4.673685550689697,6.165654182434082
4432,2017-10-13,9.061721801757812,8.386902809143066,21.230989456176758,4.690680503845215,6.220081329345703
4433,2017-10-16,9.045882225036621,8.695577621459961,21.611595153808594,4.682183265686035,6.0490288734436035
4434,2017-10-17,8.966670036315918,8.620290756225586,22.43509292602539,4.928614139556885,5.846876621246338
